IDRSSD,BankName,BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
504713,U.S. BANK NATIONAL ASSOCIATION (504713),LargeBank,debth3,"<LM w/ ARIMA(1,1,2)(1,0,0)[4] errors>",0.008212127861487745,52.801860269766614,-91.60372053953323,-89.11483165064433,-77.81167714466838,,
504713,U.S. BANK NATIONAL ASSOCIATION (504713),LargeBank,debth4,"<LM w/ ARIMA(1,1,2)(1,0,0)[4] errors>",0.008384012806335609,52.86349759768947,-89.72699519537893,-86.45426792265167,-73.96465988696195,,
504713,U.S. BANK NATIONAL ASSOCIATION (504713),LargeBank,debth5,"<LM w/ ARIMA(1,1,2)(1,0,0)[4] errors>",0.008469429037846702,53.07891820235067,-88.15783640470134,-83.971789893073435,-70.42520918273225,,
722777,"SANTANDER BANK, NATIONAL ASSOCIATION (722777)",LargeBank,debth1,"<LM w/ ARIMA(1,0,0) errors>",0.06887244024203103,-1.9776378242067807,11.955275648413561,13.131746236648855,18.609522232932147,,
722777,"SANTANDER BANK, NATIONAL ASSOCIATION (722777)",LargeBank,debth2,"<LM w/ ARIMA(1,0,0) errors>",0.07693634498981128,-4.134931429142135,16.26986285828427,17.446333446519564,22.924109442802855,,
722777,"SANTANDER BANK, NATIONAL ASSOCIATION (722777)",LargeBank,debth3,"<LM w/ ARIMA(3,0,0) errors>",0.0630218380164587,1.2577576565061008,11.484484686987798,15.09738791279425,23.12941620989532,,
722777,"SANTANDER BANK, NATIONAL ASSOCIATION (722777)",LargeBank,debth4,"<LM w/ ARIMA(1,0,0) errors>",0.06856797657399638,-0.7727603801059928,13.545520760211986,16.170520760211986,23.52689063698986,,
722777,"SANTANDER BANK, NATIONAL ASSOCIATION (722777)",LargeBank,debth5,"<LM w/ ARIMA(3,0,0) errors>",0.04773398936993782,7.708072300810898,2.583855398378205,8.790751950102344,17.555910213545022,,
723112,"FIFTH THIRD BANK, NATIONAL ASSOCIATION (723112)",LargeBank,debth1,"<LM w/ ARIMA(1,0,0)(1,0,0)[4] errors>",0.02202039112874849,27.527199080242,-45.054398160484,-43.804398160484,-35.109477927662624,,
723112,"FIFTH THIRD BANK, NATIONAL ASSOCIATION (723112)",LargeBank,debth2,"<LM w/ ARIMA(1,0,0)(1,0,0)[4] errors>",0.023284326216209083,26.141618187042326,-42.28323637408465,-41.03323637408465,-32.33831614126328,,
723112,"FIFTH THIRD BANK, NATIONAL ASSOCIATION (723112)",LargeBank,debth3,"<LM w/ ARIMA(1,0,0)(0,0,1)[4] errors>",0.02051093991277635,29.966150209134497,-47.932300418268994,-46.1450663757158,-35.99839613888335,,
723112,"FIFTH THIRD BANK, NATIONAL ASSOCIATION (723112)",LargeBank,debth4,"<LM w/ ARIMA(1,0,0)(0,0,1)[4] errors>",0.02087325838734561,30.05142444665711,-46.10284889331422,-43.66806628461856,-32.1799605673643,,
723112,"FIFTH THIRD BANK, NATIONAL ASSOCIATION (723112)",LargeBank,debth5,"<LM w/ ARIMA(1,0,0) errors>",0.021722683121653902,29.195374188748474,-44.39074837749695,-41.95596576880129,-30.467860051547028,,
