Date,PCEPI,A229RC0,B069RC1,UNRATE,CPIAUCSL,CPILFESL,DSPIC96,PCE,PCEDG,PSAVERT,RRSFS,DSPI,CSCICP03USM665S,POPTHM,CDSP,TDSP,PSAVE
1967-07-31,17.398,2990.0,11.1,3.8,33.4,34.7,3417.4,506.7,74.4,12.6,,594.5,101.233568390162,198812.0,,,
1967-08-31,17.452,3007.0,11.1,3.8,33.5,34.9,3429.7,509.8,73.6,12.6,,598.5,101.130146031716,199012.0,,,
1967-09-30,17.505,3013.0,11.1,3.8,33.6,35.0,3429.3,515.6,76.0,11.9,,600.2,101.012187982121,199212.0,,,73.961
1967-10-31,17.554,3023.0,11.2,4.0,33.7,35.1,3434.5,512.2,74.1,12.9,,602.8,100.958678923156,199405.0,,,
1967-11-30,17.612,3049.0,11.2,3.9,33.9,35.2,3455.3,517.4,75.1,12.8,,608.5,101.026064386511,199578.0,,,
1967-12-31,17.64,3057.0,11.3,3.8,34.0,35.4,3461.6,525.1,77.7,11.8,,610.5,101.140458439856,199733.0,,,75.875
1968-01-31,17.722,3085.0,11.4,3.7,34.1,35.5,3480.2,530.9,79.7,11.7,,616.7,101.199427955226,199864.0,,,
1968-02-29,17.794,3118.0,11.5,3.8,34.2,35.7,3505.4,533.6,79.5,12.3,,623.6,101.126768288586,199988.0,,,
1968-03-31,17.852,3156.0,11.6,3.7,34.3,35.8,3538.4,544.3,83.4,11.7,,631.6,100.982703496186,200132.0,,,74.194
1968-04-30,17.908,3174.0,11.8,3.5,34.4,35.9,3550.7,544.0,81.4,12.3,,635.7,100.847705369999,200285.0,,,
1968-05-31,17.974,3196.0,11.9,3.5,34.5,36.0,3565.2,549.8,84.0,12.0,,640.7,100.777717598909,200449.0,,,
1968-06-30,18.032,3218.0,12.0,3.7,34.7,36.2,3581.3,556.3,83.8,11.7,,645.6,100.750313263693,200621.0,,,76.781
1968-07-31,18.087,3219.0,12.2,3.7,34.9,36.4,3573.9,563.2,86.9,10.7,,646.3,100.734682608105,200802.0,,,
1968-08-31,18.161,3233.0,12.3,3.5,35.0,36.5,3578.5,567.0,87.6,10.5,,649.8,100.719037374096,200997.0,,,
1968-09-30,18.224,3241.0,12.4,3.4,35.1,36.7,3578.9,568.2,88.1,10.6,,652.1,100.726241457402,201193.0,,,68.831
1968-10-31,18.304,3264.0,12.6,3.4,35.3,36.9,3591.7,571.6,88.1,10.8,,657.3,100.801916883227,201378.0,,,
1968-11-30,18.366,3285.0,12.7,3.4,35.4,37.1,3605.1,576.7,87.5,10.6,,662.0,100.979700463432,201544.0,,,
1968-12-31,18.404,3300.0,12.9,3.4,35.6,37.2,3617.6,576.5,87.9,11.1,,665.7,101.178029112386,201691.0,,,71.889
1969-01-31,18.476,3305.0,13.1,3.4,35.7,37.3,3611.0,583.5,90.1,10.3,,667.1,101.278077955251,201821.0,,,
1969-02-28,18.523,3312.0,13.2,3.4,35.8,37.6,3611.8,588.7,90.8,9.7,,668.9,101.181153366332,201952.0,,,
1969-03-31,18.61,3332.0,13.4,3.4,36.1,37.8,3618.3,588.9,89.1,10.2,,673.3,100.964365814708,202092.0,,,67.448
1969-04-30,18.692,3339.0,13.6,3.4,36.3,38.1,3613.0,593.9,90.4,9.7,,675.3,100.713964405807,202246.0,,,
1969-05-31,18.767,3388.0,13.7,3.4,36.4,38.1,3654.1,600.3,90.5,10.1,,685.7,100.478534384519,202419.0,,,
1969-06-30,18.858,3425.0,13.9,3.5,36.6,38.3,3679.9,600.9,90.5,11.1,,693.9,100.255808496765,202592.0,,,70.609
1969-07-31,18.941,3461.0,14.0,3.5,36.8,38.5,3705.6,602.7,88.6,11.8,,701.8,100.027453840118,202777.0,,,
1969-08-31,18.993,3488.0,14.1,3.5,36.9,38.7,3728.3,609.9,90.7,11.5,,708.1,99.7811545809046,202984.0,,,
1969-09-30,19.072,3507.0,14.2,3.7,37.1,38.9,3736.6,613.2,92.6,11.6,,712.6,99.5383234401875,203196.0,,,82.471
1969-10-31,19.137,3524.0,14.4,3.7,37.3,39.1,3745.4,618.5,91.4,11.4,,716.7,99.3368109056485,203401.0,,,
1969-11-30,19.22,3542.0,14.5,3.5,37.5,39.2,3751.9,620.5,90.7,11.6,,721.0,99.2101463237875,203588.0,,,
1969-12-31,19.308,3561.0,14.6,3.5,37.7,39.4,3758.6,622.8,90.4,11.8,,725.7,99.1254603871273,203762.0,,,83.702
1970-01-31,19.377,3590.0,14.7,3.9,37.9,39.6,3778.6,628.7,89.3,11.8,,732.1,99.047202839398,203929.0,,,
1970-02-28,19.454,3613.0,14.7,4.2,38.1,39.8,3790.5,634.0,91.0,11.7,,737.4,98.9588815343414,204082.0,,,
1970-03-31,19.502,3633.0,14.8,4.4,38.3,40.1,3805.0,632.3,88.5,12.4,,742.0,98.8783731067636,204246.0,,,88.257
1970-04-30,19.601,3686.0,14.9,4.6,38.5,40.4,3846.0,636.0,90.0,13.3,,753.8,98.8400214225369,204504.0,,,
1970-05-31,19.663,3679.0,14.9,4.8,38.6,40.5,3830.3,642.4,91.2,12.4,,753.1,98.8689231511233,204719.0,,,
1970-06-30,19.714,3692.0,15.0,4.9,38.8,40.8,3838.2,646.3,91.9,12.3,,756.6,98.9130565947456,204941.0,,,95.407
1970-07-31,19.786,3754.0,15.1,5.0,38.9,40.9,3892.6,648.5,91.4,13.5,,770.2,98.9009319153788,205174.0,,,
1970-08-31,19.838,3771.0,15.2,5.1,39.0,41.1,3905.1,652.9,92.3,13.4,,774.6,98.7840096478851,205418.0,,,
1970-09-30,19.927,3779.0,15.3,5.4,39.2,41.3,3900.8,659.1,92.3,12.9,,777.3,98.6353773349577,205664.0,,,102.739
1970-10-31,20.026,3781.0,15.4,5.5,39.4,41.5,3888.1,658.3,89.7,13.1,,778.6,98.5620944445319,205906.0,,,
1970-11-30,20.105,3786.0,15.5,5.9,39.6,41.8,3882.3,656.6,85.2,13.6,,780.5,98.6492473314499,206131.0,,,
1970-12-31,20.194,3816.0,15.6,6.1,39.8,42.0,3900.0,665.6,87.1,13.2,,787.5,98.8286547778041,206352.0,,,103.948
1971-01-31,20.237,3879.0,15.7,5.9,39.9,42.1,3959.8,676.1,97.4,13.3,,801.3,99.0159633555792,206567.0,,,
1971-02-28,20.296,3892.0,15.8,5.9,39.9,42.2,3965.2,679.4,97.2,13.3,,804.7,99.1554882298582,206762.0,,,
1971-03-31,20.363,3914.0,15.9,6.0,40.0,42.2,3978.2,682.0,99.6,13.5,,810.0,99.2571528306076,206960.0,,,107.689
1971-04-30,20.443,3933.0,16.1,5.9,40.1,42.4,3986.5,688.8,100.3,13.2,,814.9,99.3395817545517,207163.0,,,
1971-05-31,20.528,3962.0,16.2,5.9,40.3,42.6,4002.6,691.1,99.6,13.6,,821.6,99.4110539405775,207361.0,,,
1971-06-30,20.619,4060.0,16.3,5.9,40.5,42.8,4087.3,699.8,103.0,14.7,,842.6,99.4696915219437,207562.0,,,114.205
1971-07-31,20.681,4010.0,16.4,6.0,40.6,42.9,4029.1,698.9,101.1,13.8,,833.2,99.5067370563824,207771.0,,,
1971-08-31,20.741,4031.0,16.6,6.1,40.7,43.0,4043.3,704.9,102.2,13.6,,838.5,99.522665362039,207998.0,,,
1971-09-30,20.772,4057.0,16.7,6.0,40.8,43.0,4067.3,713.0,107.0,13.3,,844.7,99.5648873991607,208230.0,,,113.742
1971-10-31,20.804,4072.0,16.9,5.8,40.9,43.1,4080.4,715.8,107.2,13.3,,848.8,99.7078877850161,208450.0,,,
1971-11-30,20.847,4086.0,17.1,6.0,41.0,43.2,4090.0,720.9,107.3,13.1,,852.5,100.00706857617,208648.0,,,
1971-12-31,20.929,4119.0,17.2,6.0,41.1,43.3,4110.9,728.4,107.4,13.0,,860.2,100.351814703205,208829.0,,,112.064
1972-01-31,21.015,4112.0,17.3,5.8,41.2,43.5,4090.1,731.5,110.5,12.5,,859.4,100.591204599785,208989.0,,,
1972-02-29,21.098,4150.0,17.4,5.7,41.4,43.6,4115.2,736.2,109.3,12.8,,868.0,100.614155495844,209137.0,,,
1972-03-31,21.128,4170.0,17.6,5.8,41.4,43.6,4132.3,749.2,112.3,11.8,,872.9,100.534924941219,209299.0,,,107.356
1972-04-30,21.16,4172.0,17.7,5.7,41.5,43.8,4130.6,752.5,112.9,11.5,,873.9,100.50492435729,209466.0,,,
1972-05-31,21.207,4208.0,17.9,5.7,41.6,43.9,4160.9,758.0,114.5,11.7,,882.2,100.626714039293,209635.0,,,
1972-06-30,21.239,4225.0,18.0,5.7,41.7,44.0,4174.2,761.6,114.8,11.7,,886.4,100.818768187943,209811.0,,,102.435
1972-07-31,21.315,4267.0,18.1,5.6,41.8,44.1,4204.5,769.9,116.6,11.7,,896.0,100.953341095343,209986.0,,,
1972-08-31,21.377,4315.0,18.2,5.6,41.9,44.3,4243.5,776.3,118.3,12.0,,907.0,100.924068864243,210177.0,,,
1972-09-30,21.473,4347.0,18.3,5.5,42.1,44.3,4260.0,781.1,117.9,12.2,,914.6,100.771052368558,210379.0,,,108.686
1972-10-31,21.497,4457.0,18.3,5.6,42.2,44.4,4366.9,794.9,122.0,13.0,,938.6,100.533091392704,210568.0,,,
1972-11-30,21.561,4517.0,18.4,5.3,42.4,44.4,4415.4,800.5,123.4,13.6,,951.8,100.223663035525,210739.0,,,
1972-12-31,21.63,4548.0,18.6,5.2,42.5,44.6,4435.1,806.1,124.8,13.7,,959.2,99.8918445943955,210903.0,,,127.638
1973-01-31,21.695,4535.0,18.8,4.9,42.7,44.6,4411.9,816.5,129.3,12.4,,957.1,99.5855340989022,211053.0,,,
1973-02-28,21.809,4590.0,19.0,5.0,43.0,44.8,4444.7,825.8,131.9,12.5,,969.3,99.3370609273098,211187.0,,,
1973-03-31,21.964,4636.0,19.1,4.9,43.4,45.0,4461.0,832.8,134.3,12.7,,979.7,99.1232884785635,211337.0,,,121.706
1973-04-30,22.127,4673.0,19.3,5.0,43.7,45.1,4466.7,835.7,132.5,13.2,,988.3,98.9213125332495,211499.0,,,
1973-05-31,22.236,4701.0,19.4,4.9,43.9,45.3,4475.0,841.6,133.3,13.2,,995.0,98.7294588905295,211662.0,,,
1973-06-30,22.363,4738.0,19.6,4.9,44.2,45.4,4488.3,844.3,128.1,13.6,,1003.7,98.576484502822,211828.0,,,132.656
1973-07-31,22.444,4763.0,19.7,4.8,44.2,45.5,4499.0,854.1,130.1,13.2,,1009.8,98.5167221272871,212001.0,,,
1973-08-31,22.703,4798.0,19.8,4.8,45.0,45.7,4484.4,853.3,128.6,13.9,,1018.1,98.5863457234784,212191.0,,,
1973-09-30,22.793,4837.0,20.0,4.8,45.2,46.0,4507.3,869.2,133.7,13.1,,1027.4,98.6664238376424,212382.0,,,136.625
1973-10-31,22.922,4904.0,20.1,4.6,45.6,46.3,4546.9,868.2,129.3,14.4,,1042.3,98.590334098285,212555.0,,,
1973-11-30,23.11,4948.0,20.2,4.8,45.9,46.5,4554.1,876.9,129.1,14.4,,1052.5,98.2407231937656,212710.0,,,
1973-12-31,23.3,4967.0,20.2,4.9,46.3,46.7,4537.2,876.6,126.3,14.8,,1057.3,97.8026347034127,212859.0,,,152.26
1974-01-31,23.523,4975.0,20.1,5.1,46.8,46.9,4504.1,884.5,126.7,14.3,,1059.6,97.5347955689667,213003.0,,,
1974-02-28,23.797,4991.0,20.1,5.2,47.3,47.2,4470.2,889.7,124.8,14.2,,1063.9,97.629380151857,213143.0,,,
1974-03-31,24.073,5010.0,20.2,5.1,47.8,47.6,4438.2,901.4,128.5,13.4,,1068.6,97.9015249345715,213286.0,,,148.705
1974-04-30,24.243,5038.0,20.4,5.1,48.1,47.9,4435.1,910.8,129.0,13.1,,1075.3,98.099964458508,213437.0,,,
1974-05-31,24.482,5079.0,20.5,5.1,48.6,48.5,4430.6,922.4,132.0,12.8,,1084.8,98.0401070631816,213600.0,,,
1974-06-30,24.69,5107.0,20.7,5.4,49.0,49.0,4421.7,928.0,130.8,12.8,,1091.8,97.8108158830298,213770.0,,,139.623
1974-07-31,24.872,5160.0,21.0,5.5,49.3,49.5,4438.7,937.9,133.4,12.8,,1104.1,97.5313343964483,213948.0,,,
1974-08-31,25.132,5202.0,21.2,5.5,49.9,50.2,4432.6,954.8,140.9,12.1,,1114.1,97.277645760833,214144.0,,,
1974-09-30,25.393,5246.0,21.4,5.9,50.6,50.7,4428.0,955.1,134.7,12.9,,1124.5,97.0590224528702,214349.0,,,140.248
1974-10-31,25.575,5296.0,21.4,6.0,51.0,51.2,4442.6,959.2,131.0,13.4,,1136.2,96.8789400935207,214538.0,,,
1974-11-30,25.767,5303.0,21.7,6.6,51.5,51.6,4419.0,956.2,125.4,13.8,,1138.6,96.7609259441696,214704.0,,,
1974-12-31,25.971,5342.0,22.0,7.2,51.9,52.0,4419.7,961.8,125.0,14.0,,1147.8,96.7358664553445,214857.0,,,156.54
1975-01-31,26.132,5368.0,22.7,8.1,52.3,52.3,4417.4,975.6,129.5,13.2,,1154.2,96.8852719999395,214998.0,,,
1975-02-28,26.274,5397.0,23.0,8.1,52.6,52.8,4420.1,989.4,134.8,12.5,,1161.1,97.2915869447336,215132.0,,,
1975-03-31,26.363,5416.0,23.2,8.6,52.8,53.0,4424.1,990.6,131.0,12.7,,1166.0,97.8140346896687,215276.0,,,148.642
1975-04-30,26.452,5530.0,23.1,8.8,53.0,53.3,4505.1,995.0,132.0,14.2,,1191.4,98.2802980556101,215438.0,,,
1975-05-31,26.558,5867.0,23.2,9.0,53.1,53.5,4765.1,1018.9,138.1,17.3,,1265.1,98.5620668707843,215646.0,,,
1975-06-30,26.724,5699.0,23.3,8.8,53.5,53.8,4604.9,1026.8,140.0,14.3,,1230.2,98.706769937392,215871.0,,,188.469
1975-07-31,26.953,5654.0,23.5,8.6,54.0,54.0,4533.9,1039.8,145.0,12.6,,1221.6,98.7698974315156,216084.0,,,
1975-08-31,27.07,5710.0,23.6,8.4,54.2,54.2,4564.1,1047.0,145.4,13.0,,1235.1,98.7843890504134,216294.0,,,
1975-09-30,27.204,5747.0,23.7,8.4,54.6,54.5,4575.2,1054.8,149.9,13.0,,1244.2,98.8115977334778,216490.0,,,158.871
1975-10-31,27.362,5800.0,23.8,8.4,54.9,54.8,4594.3,1060.9,148.0,13.4,,1256.7,98.9228638639139,216679.0,,,
1975-11-30,27.538,5828.0,23.8,8.3,55.3,55.2,4590.9,1075.8,153.2,12.7,,1263.8,99.168372405072,216851.0,,,
1975-12-31,27.69,5862.0,23.7,8.2,55.6,55.5,4595.3,1092.1,158.9,12.0,,1272.0,99.4619525905873,217013.0,,,160.137
1976-01-31,27.795,5918.0,23.2,7.9,55.8,55.9,4625.1,1107.1,161.2,11.7,,1285.2,99.6896455667383,217172.0,,,
1976-02-29,27.831,5959.0,23.1,7.7,55.9,56.2,4653.7,1107.7,164.2,12.3,,1294.9,99.7702003904473,217315.0,,,
1976-03-31,27.873,5982.0,23.1,7.6,56.0,56.5,4667.6,1114.9,164.5,12.2,,1300.7,99.7814572366461,217455.0,,,156.309
1976-04-30,27.936,5999.0,23.2,7.7,56.1,56.7,4673.7,1125.4,167.6,11.7,,1305.4,99.8286482373407,217607.0,,,
1976-05-31,28.069,6023.0,23.3,7.4,56.4,57.0,4673.8,1122.7,162.2,12.3,,1311.7,99.9819962970069,217773.0,,,
1976-06-30,28.192,6050.0,23.4,7.6,56.7,57.2,4678.3,1140.5,167.9,11.4,,1318.7,100.17837975467,217948.0,,,154.796
1976-07-31,28.335,6111.0,23.5,7.8,57.0,57.6,4705.1,1149.6,169.7,11.7,,1332.9,100.319771832125,218134.0,,,
1976-08-31,28.491,6151.0,23.6,7.8,57.3,57.9,4714.6,1158.0,168.7,11.7,,1343.0,100.328644685334,218337.0,,,
1976-09-30,28.651,6181.0,23.8,7.6,57.6,58.2,4715.6,1168.8,171.2,11.4,,1350.8,100.25836483486,218542.0,,,155.407
1976-10-31,28.801,6197.0,23.8,7.7,57.9,58.5,4707.4,1176.8,170.9,11.1,,1355.5,100.178097457604,218739.0,,,
1976-11-30,28.932,6276.0,24.1,7.8,58.1,58.7,4749.8,1189.0,173.2,11.4,,1374.0,100.136863382217,218920.0,,,
1976-12-31,29.094,6330.0,24.4,7.8,58.4,58.9,4767.9,1211.5,182.2,10.6,,1386.9,100.137583611312,219093.0,,,151.034
1977-01-31,29.263,6349.0,24.9,7.5,58.7,59.3,4758.3,1215.0,177.8,10.6,,1392.2,100.182247576265,219262.0,,,
1977-02-28,29.492,6338.0,25.3,7.6,59.3,59.7,4716.2,1231.3,184.1,9.3,,1390.7,100.275127088728,219424.0,,,
1977-03-31,29.64,6454.0,25.6,7.4,59.6,60.0,4782.4,1238.3,189.9,10.5,,1417.2,100.382046555101,219594.0,,,141.85
1977-04-30,29.812,6496.0,25.8,7.2,60.0,60.3,4789.7,1247.3,188.9,10.5,,1427.7,100.459463037993,219772.0,,,
1977-05-31,29.963,6525.0,26.1,7.0,60.2,60.6,4790.6,1257.1,188.6,10.3,,1435.2,100.469506364963,219953.0,,,
1977-06-30,30.131,6583.0,26.4,7.2,60.5,61.0,4810.5,1263.6,190.2,10.6,,1449.2,100.424522219555,220143.0,,,150.38
1977-07-31,30.287,6654.0,26.7,6.9,60.8,61.2,4841.6,1280.5,191.7,10.5,,1466.1,100.329818656523,220349.0,,,
1977-08-31,30.428,6705.0,27.0,7.0,61.1,61.5,4861.2,1285.7,194.2,10.9,,1478.9,100.181440089439,220573.0,,,
1977-09-30,30.543,6760.0,27.3,6.8,61.3,61.8,4887.8,1294.5,196.1,11.1,,1492.6,100.013660695925,220796.0,,,160.425
1977-10-31,30.685,6834.0,27.6,6.8,61.6,62.0,4923.4,1311.4,197.1,11.0,,1510.4,99.8663907135524,221007.0,,,
1977-11-30,30.861,6922.0,28.0,6.8,62.0,62.3,4962.7,1327.0,200.8,11.2,,1531.2,99.7719835609964,221206.0,,,
1977-12-31,31.011,6979.0,28.4,6.4,62.3,62.7,4983.5,1336.0,204.2,11.4,,1545.0,99.7215335492253,221390.0,,,171.127
1978-01-31,31.194,6984.0,28.9,6.4,62.7,63.1,4962.0,1329.5,191.2,11.9,,1547.4,99.6884677973543,221553.0,,,
1978-02-28,31.339,7053.0,29.3,6.3,63.0,63.4,4991.5,1355.1,198.5,11.1,,1563.8,99.6081810077136,221711.0,,,
1978-03-31,31.542,7152.0,29.8,6.3,63.4,63.8,5033.0,1377.5,204.7,11.0,,1587.1,99.4701139149711,221892.0,,,177.613
1978-04-30,31.781,7225.0,30.2,6.1,63.9,64.3,5050.5,1396.4,213.5,10.8,,1604.6,99.4688553124771,222084.0,,,
1978-05-31,32.008,7266.0,30.7,6.0,64.5,64.7,5047.2,1412.0,217.0,10.3,,1615.1,99.4930694752273,222278.0,,,
1978-06-30,32.217,7307.0,31.2,5.9,65.0,65.2,5047.5,1425.8,218.1,10.0,,1625.7,99.4572258669714,222482.0,,,167.649
1978-07-31,32.393,7377.0,31.7,6.2,65.5,65.6,5072.8,1426.8,215.3,10.9,,1642.8,99.4308179903201,222697.0,,,
1978-08-31,32.557,7438.0,32.1,5.9,65.9,66.1,5094.2,1447.0,221.8,10.5,,1658.1,99.3319333509357,222933.0,,,
1978-09-30,32.742,7474.0,32.5,6.0,66.5,66.7,5095.8,1452.9,213.1,10.6,,1668.0,99.2369222809958,223168.0,,,176.505
1978-10-31,33.003,7547.0,32.8,5.8,67.1,67.2,5109.5,1466.9,220.3,10.7,,1685.8,99.0071810005563,223383.0,,,
1978-11-30,33.19,7590.0,33.1,5.9,67.5,67.6,5114.1,1480.6,222.3,10.5,,1697.0,98.6202134765024,223585.0,,,
1978-12-31,33.345,7657.0,33.4,6.0,67.9,68.0,5139.6,1496.5,224.2,10.4,,1713.4,98.2695447690319,223781.0,,,178.495
1979-01-31,33.597,7745.0,33.6,5.9,68.5,68.5,5164.0,1502.4,220.5,11.1,,1734.6,98.2441793593361,223973.0,,,
